CustomerKey,GeographyKey,Title,FirstName,MiddleName,LastName,NameStyle,BirthDate,MaritalStatus,Suffix,Gender,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,EnglishEducation,EnglishOccupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,AddressLine2,Phone,DateFirstPurchase,CommuteDistance,Region,Age,BikeBuyer
22684,147,NULL,Lauren,W,Cooper,0,1963-05-16,M,NULL,F,lauren9@adventure-works.com,40000.00,1,0,Bachelors,Skilled Manual,1,0,Haberstr 8,NULL,1 (11) 500 555-0116,2008-05-30,0-1 Miles,Europe,54,1
22685,132,NULL,Barbara,NULL,Ma,0,1979-05-05,S,NULL,F,barbara25@adventure-works.com,30000.00,3,3,Partial College,Clerical,1,1,Zollhof 4822,NULL,1 (11) 500 555-0175,2008-01-26,0-1 Miles,Europe,38,1
22686,251,NULL,Wayne,H,Anand,0,1979-03-12,S,NULL,M,wayne24@adventure-works.com,30000.00,3,3,Partial College,Clerical,1,2,3394 Near Drive,NULL,1 (11) 500 555-0127,2007-09-12,0-1 Miles,Europe,38,1
22687,246,NULL,Javier,M,Jiménez,0,1963-11-11,M,NULL,M,javier2@adventure-works.com,40000.00,1,0,Bachelors,Skilled Manual,1,0,199 Buskirk Ave,NULL,1 (11) 500 555-0114,2007-07-02,0-1 Miles,Europe,53,1
22688,121,NULL,Seth,NULL,Perez,0,1962-09-19,S,NULL,M,seth39@adventure-works.com,30000.00,1,0,Partial College,Clerical,0,1,Auf dem Ufer 424,NULL,1 (11) 500 555-0157,2008-01-26,2-5 Miles,Europe,55,0
22689,211,NULL,Gilbert,A,Zheng,0,1962-04-15,S,NULL,M,gilbert17@adventure-works.com,30000.00,1,0,Partial College,Clerical,0,1,"8, rue Pierre-Demoulin",NULL,1 (11) 500 555-0167,2008-04-17,0-1 Miles,Europe,55,1
22690,211,NULL,Kurt,C,Luo,0,1962-04-13,M,NULL,M,kurt5@adventure-works.com,40000.00,1,0,Bachelors,Skilled Manual,1,1,"10bis, rue des Peupliers",NULL,1 (11) 500 555-0156,2008-04-27,0-1 Miles,Europe,55,1
22691,219,NULL,Gerald,V,Raman,0,1962-06-20,M,NULL,M,gerald42@adventure-works.com,40000.00,1,0,Bachelors,Skilled Manual,1,1,"75, avenue de la Gare",NULL,1 (11) 500 555-0164,2008-04-19,0-1 Miles,Europe,55,1
22692,185,NULL,Paula,L,Alonso,0,1962-12-11,M,NULL,F,paula11@adventure-works.com,40000.00,1,0,Bachelors,Skilled Manual,1,1,"87, rue de l´Avenir",NULL,1 (11) 500 555-0130,2008-05-18,0-1 Miles,Europe,54,1
22693,226,NULL,Darryl,NULL,Gao,0,1962-06-16,M,NULL,M,darryl14@adventure-works.com,40000.00,1,0,Bachelors,Skilled Manual,1,1,Attaché de Presse,NULL,1 (11) 500 555-0115,2007-08-06,0-1 Miles,Europe,55,1
22694,129,NULL,Molly,N,Kapoor,0,1978-01-06,S,NULL,F,molly2@adventure-works.com,30000.00,3,3,Partial College,Clerical,1,2,Westheimer Straße 9,NULL,1 (11) 500 555-0163,2008-01-08,0-1 Miles,Europe,39,1
22695,256,NULL,Darren,NULL,Martin,0,1978-08-17,S,NULL,M,darren22@adventure-works.com,30000.00,4,4,Partial College,Clerical,1,3,5457 Woodcrest Dr.,NULL,1 (11) 500 555-0174,2007-09-11,0-1 Miles,Europe,39,1
22696,191,NULL,Kari,NULL,Vazquez,0,1977-07-08,S,NULL,F,kari35@adventure-works.com,20000.00,0,0,High School,Manual,1,1,"808, quai de Grenelle",NULL,1 (11) 500 555-0162,2008-05-18,2-5 Miles,Europe,40,0
22697,221,NULL,Harold,S,Sara,0,1977-06-05,S,NULL,M,harold7@adventure-works.com,20000.00,0,0,High School,Manual,0,1,"88, impasse Notre-Dame",NULL,1 (11) 500 555-0185,2007-09-07,2-5 Miles,Europe,40,0
22698,211,NULL,Bradley,A,Andersen,0,1975-01-09,M,NULL,M,bradley15@adventure-works.com,10000.00,0,0,Partial High School,Manual,0,2,Midi-Couleurs,NULL,1 (11) 500 555-0155,2007-10-15,0-1 Miles,Europe,42,0
22699,160,NULL,Clarence,A,Chande,0,1975-08-25,M,NULL,M,clarence29@adventure-works.com,10000.00,0,0,Partial High School,Manual,1,2,Wolfgangstraße 72,NULL,1 (11) 500 555-0160,2008-05-26,0-1 Miles,Europe,42,0
22700,123,NULL,Gina,NULL,Serrano,0,1975-06-07,M,NULL,F,gina17@adventure-works.com,10000.00,0,0,Partial High School,Manual,0,2,Pappelallee 961,NULL,1 (11) 500 555-0113,2008-01-19,0-1 Miles,Europe,42,0
22701,168,NULL,Anne,NULL,Navarro,0,1975-04-06,S,NULL,F,anne11@adventure-works.com,20000.00,0,0,High School,Manual,0,1,Parise Straße 4552,NULL,1 (11) 500 555-0185,2008-01-05,5-10 Miles,Europe,42,0
22702,215,NULL,Patricia,G,Gonzalez,0,1975-02-06,S,NULL,F,patricia20@adventure-works.com,20000.00,0,0,High School,Manual,0,1,"1442, rue des Pyrenees",NULL,1 (11) 500 555-0128,2008-05-16,5-10 Miles,Europe,42,0
22703,211,NULL,Melvin,D,Raji,0,1976-07-08,S,NULL,M,melvin20@adventure-works.com,20000.00,0,0,High School,Manual,0,1,"211, quai de Grenelle",NULL,1 (11) 500 555-0117,2008-07-10,5-10 Miles,Europe,41,0
22704,197,NULL,Bethany,B,Raje,0,1976-02-12,S,NULL,F,bethany17@adventure-works.com,20000.00,0,0,High School,Manual,0,1,"877bis, rue des Peupliers",NULL,1 (11) 500 555-0161,2007-12-17,5-10 Miles,Europe,41,0
22705,125,NULL,Adriana,NULL,Kapoor,0,1976-03-25,S,NULL,F,adriana1@adventure-works.com,20000.00,0,0,Partial High School,Manual,0,1,Berliner Platz 994,Einkaufsabteilung,1 (11) 500 555-0119,2007-08-15,2-5 Miles,Europe,41,0
22706,132,Mr.,Andy,NULL,Ruth,0,1976-04-26,S,NULL,F,andy2@adventure-works.com,30000.00,0,0,Partial College,Clerical,1,1,Kurfürstenstr 5444,NULL,856-555-0100,2008-07-19,2-5 Miles,Europe,41,0
22707,171,NULL,Haley,NULL,Russell,0,1976-01-19,S,NULL,F,haley39@adventure-works.com,30000.00,0,0,Partial College,Clerical,0,1,Pascalstr 7,NULL,1 (11) 500 555-0119,2008-02-12,2-5 Miles,Europe,41,0
22708,219,NULL,Anne,J,Ruiz,0,1974-06-01,S,NULL,F,anne3@adventure-works.com,10000.00,0,0,Partial High School,Manual,1,2,"5, rue Lafayette",NULL,1 (11) 500 555-0114,2008-03-13,0-1 Miles,Europe,43,0
22709,186,NULL,Tamara,NULL,Gao,0,1974-03-18,S,NULL,F,tamara4@adventure-works.com,20000.00,0,0,Partial High School,Manual,0,2,"22, rue de Courtaboeuf",NULL,1 (11) 500 555-0191,2008-03-16,0-1 Miles,Europe,43,0
22710,145,NULL,Trisha,A,Zhao,0,1974-10-10,M,NULL,F,trisha5@adventure-works.com,20000.00,0,0,Partial High School,Manual,0,2,Königsteiner Straße 449,NULL,1 (11) 500 555-0188,2007-10-20,0-1 Miles,Europe,42,0
22711,131,NULL,Isaiah,G,Hernandez,0,1973-04-09,S,NULL,M,isaiah44@adventure-works.com,30000.00,0,0,Partial College,Clerical,0,1,Lützowplatz 528,NULL,1 (11) 500 555-0163,2008-01-18,0-1 Miles,Europe,44,1
22712,184,NULL,Monique,NULL,Romero,0,1974-02-06,S,NULL,F,monique5@adventure-works.com,30000.00,0,0,Partial College,Clerical,0,1,"16, rue des Grands Champs",NULL,1 (11) 500 555-0145,2008-04-22,2-5 Miles,Europe,43,1
22713,49,NULL,Joseph,A,Miller,0,1956-03-05,S,NULL,M,joseph12@adventure-works.com,70000.00,3,0,Partial College,Professional,0,2,3570 Court Lane,NULL,122-555-0193,2005-12-22,0-1 Miles,North America,61,1
22714,64,NULL,Angelica,NULL,Alexander,0,1965-04-08,M,NULL,F,angelica18@adventure-works.com,90000.00,4,4,Partial College,Professional,1,3,1749 Champion Rd,NULL,214-555-0150,2007-12-27,0-1 Miles,North America,52,0
22715,66,NULL,Marcus,NULL,Watson,0,1965-11-18,M,NULL,M,marcus74@adventure-works.com,90000.00,4,4,Partial College,Professional,1,3,6542 Greenwood Pl.,NULL,137-555-0164,2007-11-17,0-1 Miles,North America,51,0
22716,614,NULL,Caleb,NULL,Nelson,0,1965-07-06,S,NULL,M,caleb39@adventure-works.com,100000.00,3,1,Bachelors,Management,1,4,8404 Houston Ct.,NULL,331-555-0117,2008-01-18,2-5 Miles,North America,52,1
22717,644,NULL,Nicole,S,Watson,0,1965-05-10,M,NULL,F,nicole44@adventure-works.com,100000.00,4,1,Partial College,Professional,1,4,9218 Sanford St.,NULL,259-555-0148,2008-01-10,2-5 Miles,North America,52,1
22718,299,NULL,Zachary,L,Simmons,0,1965-06-11,M,NULL,M,zachary14@adventure-works.com,110000.00,2,2,Bachelors,Management,1,3,7000 Hawes Street,NULL,159-555-0168,2008-01-29,2-5 Miles,North America,52,1
22719,311,NULL,Jesse,NULL,Brooks,0,1965-10-12,S,NULL,M,jesse1@adventure-works.com,110000.00,3,2,Bachelors,Management,1,4,5121 Alta Vista,NULL,839-555-0180,2008-01-19,2-5 Miles,North America,51,1
19574,32,NULL,Michele,J,Ramos,0,1966-02-10,S,NULL,F,michele51@adventure-works.com,80000.00,5,5,Graduate Degree,Management,1,3,8957 Madhatter Circle,NULL,1 (11) 500 555-0124,2007-10-22,0-1 Miles,Pacific,51,0
19575,19,NULL,Marco,L,Patel,0,1966-08-27,S,NULL,M,marco3@adventure-works.com,80000.00,5,5,Bachelors,Professional,1,3,6850 Monument Blvd.,NULL,1 (11) 500 555-0140,2007-09-08,0-1 Miles,Pacific,51,0
19576,31,NULL,Mackenzie,NULL,Hill,0,1966-01-20,S,NULL,F,mackenzie33@adventure-works.com,90000.00,0,0,Bachelors,Professional,1,0,5144 Alvecedo,NULL,1 (11) 500 555-0151,2006-02-11,0-1 Miles,Pacific,51,1
19577,37,NULL,Martin,NULL,Perez,0,1966-08-20,M,NULL,M,martin5@adventure-works.com,90000.00,0,0,Bachelors,Professional,1,0,5238 Jemco Court,NULL,1 (11) 500 555-0119,2006-02-24,0-1 Miles,Pacific,51,1
19578,17,NULL,Max,L,Rubio,0,1965-08-14,M,NULL,M,max19@adventure-works.com,60000.00,3,3,Bachelors,Professional,1,1,7874 Jones Lane,NULL,1 (11) 500 555-0149,2008-01-05,2-5 Miles,Pacific,52,0
19579,18,NULL,Dawn,F,Zheng,0,1965-08-27,M,NULL,F,dawn21@adventure-works.com,60000.00,3,3,Bachelors,Professional,1,1,6400 Sunshine Drive,NULL,1 (11) 500 555-0184,2008-04-26,2-5 Miles,Pacific,52,0
19580,12,NULL,Eddie,A,Sanz,0,1965-09-04,M,NULL,M,eddie20@adventure-works.com,60000.00,3,3,Bachelors,Professional,1,2,7228 Sierra Ridge,Unit A309,1 (11) 500 555-0138,2007-10-06,5-10 Miles,Pacific,52,0
19581,35,NULL,Todd,NULL,Ma,0,1965-02-08,M,NULL,M,todd15@adventure-works.com,70000.00,5,5,Bachelors,Professional,1,4,3625 Pinehurst Court,NULL,1 (11) 500 555-0161,2008-03-22,10+ Miles,Pacific,52,0
19582,20,NULL,Bethany,NULL,Luo,0,1968-09-25,S,NULL,F,bethany9@adventure-works.com,70000.00,5,5,Bachelors,Professional,1,4,6868 Firestone,NULL,1 (11) 500 555-0142,2008-05-17,10+ Miles,Pacific,49,0
19583,3,NULL,Jake,L,Li,0,1968-05-15,M,NULL,M,jake3@adventure-works.com,70000.00,5,5,Bachelors,Professional,1,4,5642 La Orinda Pl,NULL,1 (11) 500 555-0123,2007-11-19,10+ Miles,Pacific,49,0
19584,23,NULL,Terrance,NULL,Sanchez,0,1968-05-08,S,NULL,M,terrance18@adventure-works.com,70000.00,0,0,Bachelors,Professional,0,1,4050 Canyon Road,NULL,1 (11) 500 555-0192,2007-08-09,5-10 Miles,Pacific,49,0
19585,31,NULL,Kristi,NULL,Fernandez,0,1968-11-14,S,NULL,F,kristi33@adventure-works.com,70000.00,0,0,Bachelors,Professional,0,1,8292 Ferndale Lane,NULL,1 (11) 500 555-0145,2008-02-13,5-10 Miles,Pacific,48,0
19586,26,NULL,Alvin,M,Sharma,0,1968-06-06,S,NULL,M,alvin32@adventure-works.com,70000.00,0,0,Bachelors,Professional,1,1,3945 Cedar St.,NULL,1 (11) 500 555-0127,2006-02-20,5-10 Miles,Pacific,49,1
19587,39,NULL,Alyssa,NULL,Martin,0,1968-06-27,M,NULL,F,alyssa14@adventure-works.com,80000.00,5,5,Bachelors,Professional,1,4,1276 Quartermaster,NULL,1 (11) 500 555-0124,2007-10-16,0-1 Miles,Pacific,49,0
19588,40,NULL,Raymond,R,Raman,0,1968-07-04,M,NULL,M,raymond14@adventure-works.com,80000.00,5,5,Bachelors,Professional,1,4,7482 Melody,NULL,1 (11) 500 555-0113,2006-02-07,1-2 Miles,Pacific,49,1
19589,15,NULL,Jake,NULL,Huang,0,1964-09-07,M,NULL,M,jake6@adventure-works.com,60000.00,3,3,Bachelors,Professional,1,2,2553 RaceCourt,NULL,1 (11) 500 555-0134,2007-10-13,5-10 Miles,Pacific,53,0
19590,26,NULL,Martin,S,Subram,0,1964-03-23,M,NULL,M,martin18@adventure-works.com,60000.00,4,4,Bachelors,Professional,1,3,6979 Euclid Ave.,NULL,1 (11) 500 555-0135,2007-09-02,10+ Miles,Pacific,53,0
19591,40,NULL,Derek,D,Raji,0,1964-03-03,S,NULL,M,derek19@adventure-works.com,70000.00,0,0,Bachelors,Professional,0,1,2730 Dewing Lane,NULL,1 (11) 500 555-0151,2007-10-26,5-10 Miles,Pacific,53,0
19592,3,NULL,Tara,NULL,Xu,0,1963-02-25,S,NULL,F,tara5@adventure-works.com,60000.00,3,2,Bachelors,Professional,0,2,2189 Alamo Way,NULL,1 (11) 500 555-0146,2006-02-22,0-1 Miles,Pacific,54,1
19593,22,NULL,Carla,K,Rana,0,1963-10-14,S,NULL,F,carla13@adventure-works.com,60000.00,3,2,Bachelors,Professional,0,2,5235 St Paul Way,NULL,1 (11) 500 555-0169,2006-02-26,0-1 Miles,Pacific,53,1
19594,26,NULL,Suzanne,NULL,Liu,0,1963-08-18,S,NULL,F,suzanne5@adventure-works.com,70000.00,0,0,Bachelors,Professional,0,1,5963 Meadow Lane,NULL,1 (11) 500 555-0186,2006-02-08,0-1 Miles,Pacific,54,1
19595,37,NULL,Carl,NULL,Raji,0,1963-03-16,S,NULL,M,carl20@adventure-works.com,70000.00,0,0,Bachelors,Professional,0,1,4352 Marclair Dr.,NULL,1 (11) 500 555-0179,2006-02-22,0-1 Miles,Pacific,54,1
19596,3,NULL,Allen,NULL,Fernandez,0,1963-05-11,S,NULL,M,allen14@adventure-works.com,70000.00,0,0,Bachelors,Professional,0,1,5678 Arlington Way,NULL,1 (11) 500 555-0175,2006-02-05,0-1 Miles,Pacific,54,1
19597,9,NULL,Jay,NULL,Martin,0,1967-09-25,M,NULL,M,jay29@adventure-works.com,90000.00,4,4,Bachelors,Professional,1,0,8384 Potomac Drive,NULL,1 (11) 500 555-0160,2007-12-13,0-1 Miles,Pacific,50,0
19598,18,NULL,Kaitlyn,NULL,Powell,0,1962-12-09,M,NULL,F,kaitlyn75@adventure-works.com,60000.00,1,0,Bachelors,Professional,1,1,9032 Santa Fe,NULL,1 (11) 500 555-0180,2006-02-09,5-10 Miles,Pacific,54,1
19599,29,NULL,Alvin,NULL,Jai,0,1961-02-04,M,NULL,M,alvin33@adventure-works.com,60000.00,1,0,Partial College,Skilled Manual,0,1,9720 Morning Glory Dr.,NULL,1 (11) 500 555-0156,2006-02-19,0-1 Miles,Pacific,56,1
19600,8,NULL,Lacey,NULL,Andersen,0,1961-08-14,M,NULL,F,lacey3@adventure-works.com,60000.00,1,0,Partial College,Skilled Manual,1,1,8141 Mitchell Canyon Road,NULL,1 (11) 500 555-0148,2007-10-22,5-10 Miles,Pacific,56,0
19601,24,NULL,Alfredo,NULL,Suarez,0,1961-01-17,M,NULL,M,alfredo20@adventure-works.com,60000.00,1,0,Partial College,Skilled Manual,1,1,27 Elkwood Dr.,NULL,1 (11) 500 555-0158,2006-02-22,0-1 Miles,Pacific,56,1
19602,8,NULL,Stanley,NULL,Madan,0,1966-04-11,S,NULL,M,stanley8@adventure-works.com,100000.00,0,0,Bachelors,Professional,1,1,8521 Knewal Rd,NULL,1 (11) 500 555-0116,2006-02-24,2-5 Miles,Pacific,51,1
19603,8,NULL,Tabitha,L,Hernandez,0,1966-11-19,S,NULL,F,tabitha23@adventure-works.com,100000.00,0,0,Bachelors,Professional,0,1,7368 South Royal Links,NULL,1 (11) 500 555-0181,2007-09-28,5-10 Miles,Pacific,50,0
19604,11,NULL,Wendy,J,Blanco,0,1966-09-06,S,NULL,F,wendy14@adventure-works.com,110000.00,0,0,Graduate Degree,Management,0,1,991 Vista Verde,NULL,1 (11) 500 555-0138,2007-10-01,5-10 Miles,Pacific,51,0
19605,17,NULL,Brad,H,Shan,0,1960-11-27,M,NULL,M,brad10@adventure-works.com,60000.00,1,0,Partial College,Skilled Manual,1,1,4649 Peachwillow,NULL,1 (11) 500 555-0118,2006-02-19,0-1 Miles,Pacific,56,1
19606,25,NULL,Gabriel,NULL,Parker,0,1932-05-23,S,NULL,M,gabriel30@adventure-works.com,20000.00,3,0,High School,Skilled Manual,1,2,2639 Tono Lane,NULL,1 (11) 500 555-0166,2007-09-24,5-10 Miles,Pacific,85,0
19607,21,NULL,Troy,R,Subram,0,1965-02-21,S,NULL,M,troy14@adventure-works.com,70000.00,0,0,Bachelors,Professional,1,1,7779 Lake Meadow Circle,NULL,1 (11) 500 555-0172,2006-02-06,5-10 Miles,Pacific,52,1
19608,9,NULL,Harold,NULL,Prasad,0,1965-10-28,M,NULL,M,harold6@adventure-works.com,80000.00,5,5,Bachelors,Professional,1,4,8784 Detroit Ave.,NULL,1 (11) 500 555-0118,2008-01-08,1-2 Miles,Pacific,51,0
19609,34,NULL,Kari,NULL,Martinez,0,1964-06-22,S,NULL,F,kari18@adventure-works.com,70000.00,0,0,Bachelors,Professional,0,1,3416 Ravenwood Drive,NULL,1 (11) 500 555-0117,2006-02-25,0-1 Miles,Pacific,53,1
19610,2,NULL,Deborah,NULL,Andersen,0,1959-06-23,M,NULL,F,deborah17@adventure-works.com,90000.00,1,0,Bachelors,Professional,1,1,6002 Hickory Drive,Studio # 403,1 (11) 500 555-0161,2007-11-01,5-10 Miles,Pacific,58,0
19611,2,NULL,Meagan,NULL,Prasad,0,1963-10-15,S,NULL,F,meagan9@adventure-works.com,70000.00,0,0,Bachelors,Professional,0,1,5302 Argonne Drive,NULL,1 (11) 500 555-0117,2006-02-21,0-1 Miles,Pacific,53,1
19612,25,NULL,Marvin,NULL,Sanz,0,1963-02-26,S,NULL,M,marvin20@adventure-works.com,70000.00,0,0,Bachelors,Professional,0,1,5064 South Villa Way,NULL,1 (11) 500 555-0176,2006-02-10,0-1 Miles,Pacific,54,1
19613,26,NULL,Ruben,NULL,Garcia,0,1963-09-20,S,NULL,M,ruben16@adventure-works.com,70000.00,0,0,Bachelors,Professional,0,2,2081 Elkwood Drive,NULL,1 (11) 500 555-0117,2006-02-01,5-10 Miles,Pacific,54,1
19614,27,NULL,Wyatt,E,Williams,0,1963-08-04,S,NULL,M,wyatt2@adventure-works.com,70000.00,0,0,Bachelors,Professional,0,2,6284 Romero Circle,NULL,1 (11) 500 555-0175,2006-02-22,0-1 Miles,Pacific,54,1
19615,4,NULL,Franklin,NULL,Sun,0,1962-12-03,S,NULL,M,franklin12@adventure-works.com,60000.00,1,0,Partial College,Skilled Manual,1,1,3925 North 39th Street,NULL,1 (11) 500 555-0187,2006-02-26,5-10 Miles,Pacific,54,1
19616,31,NULL,Stefanie,K,Rana,0,1962-06-04,M,NULL,F,stefanie8@adventure-works.com,60000.00,1,0,Partial College,Skilled Manual,1,1,1544 Quiz Street,NULL,1 (11) 500 555-0138,2006-02-26,0-1 Miles,Pacific,55,1
19617,9,NULL,Keith,NULL,Nath,0,1962-03-16,M,NULL,M,keith22@adventure-works.com,70000.00,5,4,Bachelors,Professional,1,2,8005 Water St.,NULL,1 (11) 500 555-0115,2008-02-18,5-10 Miles,Pacific,55,0
19618,27,NULL,Ross,NULL,Johnsen,0,1962-05-10,M,NULL,M,ross26@adventure-works.com,70000.00,5,4,Partial College,Skilled Manual,1,2,5041 Stillwater Court,NULL,1 (11) 500 555-0189,2008-01-08,0-1 Miles,Pacific,55,0
19619,40,NULL,Eduardo,NULL,Morris,0,1962-11-11,M,NULL,M,eduardo85@adventure-works.com,70000.00,5,4,Partial College,Skilled Manual,1,2,4721 Barberry Court,NULL,1 (11) 500 555-0139,2007-09-06,5-10 Miles,Pacific,54,0
19620,4,NULL,Andy,NULL,Vazquez,0,1961-11-16,S,NULL,M,andy19@adventure-works.com,60000.00,1,0,Partial College,Skilled Manual,1,1,6490 El Camino,NULL,1 (11) 500 555-0118,2006-03-25,5-10 Miles,Pacific,55,1
19621,27,NULL,Mariah,H,Barnes,0,1958-06-06,M,NULL,F,mariah7@adventure-works.com,80000.00,5,4,Bachelors,Professional,1,1,5583 Garland Dr,NULL,1 (11) 500 555-0157,2006-03-20,0-1 Miles,Pacific,59,1
19622,5,NULL,Roger,NULL,Yuan,0,1958-12-26,M,NULL,M,roger34@adventure-works.com,90000.00,2,0,Bachelors,Professional,1,1,3290 Lakewood Court,NULL,1 (11) 500 555-0196,2007-12-07,5-10 Miles,Pacific,58,0
19623,10,NULL,Cristina,D,Tang,0,1958-11-10,M,NULL,F,cristina4@adventure-works.com,100000.00,4,0,Bachelors,Management,1,2,7223 Brush Creek Court,NULL,1 (11) 500 555-0188,2007-12-07,0-1 Miles,Pacific,58,0
19624,14,NULL,Wesley,L,Zhu,0,1957-01-09,M,NULL,M,wesley14@adventure-works.com,70000.00,1,0,Partial College,Skilled Manual,1,1,2553 Croyden Dr.,NULL,1 (11) 500 555-0110,2008-02-27,5-10 Miles,Pacific,60,0
19625,24,NULL,Ivan,C,Gonzalez,0,1957-03-19,S,NULL,M,ivan15@adventure-works.com,70000.00,1,0,Partial College,Skilled Manual,1,1,9897 East L Street,NULL,1 (11) 500 555-0129,2007-10-01,5-10 Miles,Pacific,60,0
19626,4,NULL,Bradley,NULL,Anand,0,1960-10-08,M,NULL,M,bradley24@adventure-works.com,70000.00,5,4,Partial College,Skilled Manual,1,3,4346 Via Rerrari,NULL,1 (11) 500 555-0154,2008-01-14,5-10 Miles,Pacific,56,0
19627,30,NULL,Kari,NULL,Blanco,0,1960-02-04,M,NULL,F,kari36@adventure-works.com,70000.00,5,4,Partial College,Skilled Manual,1,3,6879 Winthrop St.,NULL,1 (11) 500 555-0126,2007-08-29,10+ Miles,Pacific,57,0
19628,40,NULL,Holly,B,Martinez,0,1956-11-07,S,NULL,F,holly17@adventure-works.com,70000.00,1,0,Partial College,Skilled Manual,0,1,9959 Edwards Ave.,NULL,1 (11) 500 555-0194,2006-03-03,0-1 Miles,Pacific,60,1
19629,22,NULL,Theresa,L,Carlson,0,1956-02-14,M,NULL,F,theresa14@adventure-works.com,70000.00,1,0,Partial College,Skilled Manual,1,1,7711 Fieldcrest Dr.,NULL,1 (11) 500 555-0151,2007-10-03,5-10 Miles,Pacific,61,0
19630,25,NULL,Jodi,E,Raje,0,1956-09-13,M,NULL,F,jodi14@adventure-works.com,80000.00,1,0,Partial College,Skilled Manual,1,1,6004 Peabody Road,NULL,1 (11) 500 555-0166,2007-11-24,5-10 Miles,Pacific,61,0
19631,2,NULL,Timothy,NULL,Scott,0,1953-03-26,M,NULL,M,timothy37@adventure-works.com,40000.00,2,0,Bachelors,Management,1,1,1226 Linden Lane,NULL,1 (11) 500 555-0131,2006-03-25,0-1 Miles,Pacific,64,1
19632,10,NULL,Lawrence,NULL,Vazquez,0,1949-10-23,S,NULL,M,lawrence13@adventure-works.com,10000.00,2,1,High School,Skilled Manual,1,2,3409 Meadowbrook Court,NULL,1 (11) 500 555-0169,2007-08-25,5-10 Miles,Pacific,67,0
19633,325,NULL,Destiny,B,Gray,0,1976-08-24,S,NULL,F,destiny41@adventure-works.com,30000.00,0,0,High School,Skilled Manual,1,2,8420 Dayton Court,NULL,301-555-0176,2007-12-17,5-10 Miles,North America,41,0
19634,307,NULL,Gregory,NULL,Nath,0,1975-04-11,M,NULL,M,gregory22@adventure-works.com,40000.00,0,0,High School,Skilled Manual,1,1,3505 Graham St.,NULL,465-555-0134,2008-03-22,5-10 Miles,North America,42,0
19635,536,NULL,Dawn,J,Shan,0,1976-10-28,S,NULL,F,dawn34@adventure-works.com,40000.00,0,0,High School,Skilled Manual,1,2,7895 Stanley Dollar Dr.,NULL,258-555-0167,2008-05-29,5-10 Miles,North America,40,0
19636,536,NULL,Jessica,NULL,Lee,0,1976-11-17,M,NULL,F,jessica70@adventure-works.com,40000.00,0,0,High School,Skilled Manual,1,2,6594 Bent Tree Lane,NULL,955-555-0190,2008-03-05,5-10 Miles,North America,40,0
19637,609,NULL,Eduardo,F,Long,0,1976-07-07,S,NULL,M,eduardo54@adventure-works.com,40000.00,0,0,High School,Skilled Manual,0,2,396 North Ridge Dr.,NULL,384-555-0198,2008-02-24,0-1 Miles,North America,41,0
19638,552,NULL,Kimberly,P,Peterson,0,1980-10-26,M,NULL,F,kimberly8@adventure-works.com,30000.00,0,0,High School,Skilled Manual,0,2,6026 Lacanda Ct,NULL,557-555-0183,2008-06-28,0-1 Miles,North America,36,0
19639,307,NULL,Victor,NULL,Gill,0,1980-03-15,S,NULL,M,victor14@adventure-works.com,30000.00,0,0,High School,Skilled Manual,1,2,9775 Redrock Drive,NULL,182-555-0166,2007-08-18,5-10 Miles,North America,37,0
19640,60,NULL,Richard,T,Walker,0,1980-09-17,M,NULL,M,richard17@adventure-works.com,30000.00,0,0,High School,Skilled Manual,1,2,6088 Gonzalez Court,NULL,859-555-0114,2007-12-29,5-10 Miles,North America,37,0
19641,542,NULL,Richard,NULL,Evans,0,1980-03-21,S,NULL,M,richard37@adventure-works.com,30000.00,0,0,Partial High School,Clerical,0,2,4155 Working Drive,NULL,834-555-0117,2007-10-15,5-10 Miles,North America,37,0
19642,52,NULL,Kaylee,NULL,Evans,0,1979-03-09,S,NULL,F,kaylee20@adventure-works.com,30000.00,0,0,Partial High School,Clerical,0,2,311 Wolf Way,NULL,280-555-0166,2007-10-22,5-10 Miles,North America,38,0
19643,547,NULL,Jacqueline,F,Watson,0,1978-12-23,M,NULL,F,jacqueline24@adventure-works.com,40000.00,0,0,High School,Skilled Manual,1,2,3882 Upland Dr,NULL,510-555-0134,2007-08-21,5-10 Miles,North America,38,0
19644,307,NULL,Gloria,NULL,Gill,0,1977-09-20,S,NULL,F,gloria14@adventure-works.com,30000.00,0,0,Partial High School,Clerical,1,2,5126 La Corte Bonita,NULL,988-555-0144,2008-03-14,5-10 Miles,North America,40,0
19645,60,NULL,Carlos,NULL,Rogers,0,1977-01-18,M,NULL,M,carlos22@adventure-works.com,40000.00,0,0,High School,Skilled Manual,0,2,9725 C Olivera Rd,NULL,375-555-0185,2007-10-06,0-1 Miles,North America,40,0
19646,53,NULL,Ian,NULL,Lee,0,1979-07-05,S,NULL,M,ian20@adventure-works.com,30000.00,0,0,Partial High School,Clerical,0,2,2190 Rock Creek Way,NULL,328-555-0164,2008-05-07,5-10 Miles,North America,38,0
19647,57,NULL,Hailey,NULL,Sanders,0,1979-10-18,S,NULL,F,hailey20@adventure-works.com,30000.00,0,0,Partial High School,Clerical,0,2,2436 Pheasant Cr.,NULL,685-555-0184,2007-11-11,5-10 Miles,North America,37,0
