GeographyKey,FirstName,MiddleName,LastName,MaritalStatus,Gender,TotalChildren,NumberChildrenAtHome,EnglishEducation,EnglishOccupation,NumberCarsOwned,CommuteDistance,Region,Age,AgeRegularBin,score
638,Gabriella,A,Cox,S,F,0,0,Partial College,Professional,2,2-5 Miles,North America,54,65,yes
300,Aaron,A,Edwards,M,M,4,2,Bachelors,Management,0,1-2 Miles,North America,53,65,no
68,Kayla,A,Foster,M,F,5,4,Partial College,Professional,3,5-10 Miles,North America,54,65,no
614,Stephanie,A,Perez,M,F,1,2,Partial College,Professional,3,5-10 Miles,North America,55,65,no
546,Angel,D,Gonzalez,M,M,1,2,Partial College,Professional,3,1-2 Miles,North America,54,65,no
316,Adam,M,Patterson,M,M,1,3,Partial College,Professional,0,5-10 Miles,North America,55,65,yes
326,Isabella,C,Wood,S,F,1,3,High School,Professional,0,5-10 Miles,North America,55,65,yes
359,Stephanie,J,Barnes,M,F,1,3,Bachelors,Management,0,0-1 Miles,North America,55,65,yes
641,Stephanie,A,James,M,F,4,3,High School,Professional,2,1-2 Miles,North America,56,65,no
302,Gabriel,A,Hall,M,M,1,3,Partial College,Professional,0,5-10 Miles,North America,56,65,no
635,Arianna,A,Wood,M,F,2,0,High School,Professional,2,1-2 Miles,North America,62,65,yes
361,Edward,A,Diaz,M,M,2,0,High School,Professional,2,5-10 Miles,North America,61,65,no
300,Katelyn,E,Baker,M,F,2,0,High School,Professional,2,5-10 Miles,North America,61,65,no
51,Nathan,F,Collins,M,M,2,0,High School,Professional,2,1-2 Miles,North America,62,65,yes
66,Anna,A,Hughes,S,F,4,3,High School,Professional,0,5-10 Miles,North America,62,65,yes
631,Benjamin,M,Diaz,S,M,3,2,Partial College,Professional,0,5-10 Miles,North America,61,65,yes
369,Cole,C,Cooper,M,M,2,0,Partial High School,Skilled Manual,2,5-10 Miles,North America,63,65,no
310,April,A,Luo,M,F,4,0,Graduate Degree,Management,2,1-2 Miles,North America,82,50,yes
71,Christian,V,Martin,M,M,3,0,Partial College,Professional,2,5-10 Miles,North America,81,50,no
60,Arianna,S,Gonzales,S,F,5,4,Partial College,Professional,3,5-10 Miles,North America,56,65,yes
545,Devin,A,Cooper,S,M,3,2,Partial College,Professional,0,1-2 Miles,North America,56,65,no
633,Eric,W,Phillips,M,M,0,3,Partial College,Professional,0,5-10 Miles,North America,56,65,no
634,Morgan,D,Stewart,M,F,0,3,Partial College,Professional,1,1-2 Miles,North America,57,65,no
315,Angela,D,Price,S,F,1,3,High School,Professional,0,5-10 Miles,North America,57,65,yes
329,Elijah,A,Parker,M,M,1,3,High School,Professional,0,2-5 Miles,North America,57,65,no
361,Logan,A,Martin,S,M,3,0,Partial High School,Skilled Manual,2,5-10 Miles,North America,63,65,yes
553,Edward,A,Hill,S,M,3,0,Partial High School,Skilled Manual,2,5-10 Miles,North America,63,65,yes
545,Taylor,A,Butler,M,F,3,1,High School,Professional,1,1-2 Miles,North America,63,65,yes
347,Hunter,H,Baker,S,M,3,0,Graduate Degree,Management,2,5-10 Miles,North America,64,65,yes
536,Kaitlyn,W,Phillips,M,F,3,0,Graduate Degree,Management,2,5-10 Miles,North America,64,65,no
616,Noah,A,Allen,S,M,3,0,Graduate Degree,Management,2,5-10 Miles,North America,64,65,yes
334,Dalton,P,Bailey,M,M,3,0,Graduate Degree,Management,2,1-2 Miles,North America,64,65,yes
310,Olivia,A,Russell,M,F,3,0,Graduate Degree,Management,2,5-10 Miles,North America,64,65,yes
542,Bryce,A,Morris,S,M,3,0,Graduate Degree,Management,2,5-10 Miles,North America,64,65,yes
352,Alexandria,A,Ramirez,M,F,3,0,Partial College,Professional,2,5-10 Miles,North America,64,65,yes
49,Javier,E,Rubio,M,M,3,0,Graduate Degree,Management,2,10+ Miles,North America,80,80,no
612,Natasha,J,Vazquez,M,F,3,0,Graduate Degree,Management,2,1-2 Miles,North America,80,80,no
627,Wyatt,A,Edwards,M,M,3,0,Graduate Degree,Management,2,1-2 Miles,North America,78,80,no
60,Nicole,A,Patterson,M,F,3,0,Graduate Degree,Management,2,10+ Miles,North America,79,80,no
300,Ricardo,M,Black,M,M,5,0,Graduate Degree,Management,2,1-2 Miles,North America,79,80,yes
339,Jonathan,A,Allen,M,M,4,0,Graduate Degree,Management,2,5-10 Miles,North America,79,80,no
298,Kyle,A,Hill,S,M,3,0,Graduate Degree,Management,2,10+ Miles,North America,78,80,no
623,Caitlin,C,Watson,M,F,3,0,Graduate Degree,Management,2,1-2 Miles,North America,77,80,no
359,Natalie,A,Weisman,M,F,3,0,Graduate Degree,Management,2,1-2 Miles,North America,78,80,no
331,Mackenzie,M,Reed,M,F,5,0,Graduate Degree,Management,2,1-2 Miles,North America,77,80,yes
360,Rachel,A,Kelly,M,F,5,0,Graduate Degree,Management,2,1-2 Miles,North America,77,80,yes
612,Erin,J,Ramirez,S,F,5,0,Graduate Degree,Management,2,10+ Miles,North America,77,80,yes
609,Henry,A,Martinez,M,M,5,0,Graduate Degree,Management,2,1-2 Miles,North America,77,80,yes
307,Lucas,A,Perry,M,M,5,0,Graduate Degree,Management,2,10+ Miles,North America,77,80,yes
611,Connie,R,Liang,S,F,5,0,Graduate Degree,Management,2,10+ Miles,North America,76,80,yes
616,María,R,Rivera,S,F,4,0,Graduate Degree,Management,2,5-10 Miles,North America,76,80,no
609,Alexia,A,Russell,M,F,4,0,Bachelors,Management,2,10+ Miles,North America,76,80,no
609,Holly,A,Rana,S,F,3,0,Graduate Degree,Management,2,10+ Miles,North America,76,80,yes
310,Tamara,A,Cai,M,F,3,0,Graduate Degree,Management,2,10+ Miles,North America,76,80,yes
343,Kayla,D,Simmons,M,F,3,0,Graduate Degree,Management,2,10+ Miles,North America,76,80,yes
50,Stephanie,A,Sanders,M,F,5,0,Graduate Degree,Management,2,10+ Miles,North America,76,80,yes
311,Louis,A,Rai,M,M,4,0,Bachelors,Management,2,10+ Miles,North America,74,80,no
10,Cory,A,Prasad,M,M,4,0,High School,Skilled Manual,2,1-2 Miles,Pacific,71,80,no
359,Natalie,A,Jackson,S,F,0,0,Partial College,Skilled Manual,2,0-1 Miles,North America,39,50,yes
52,Miguel,A,Flores,S,M,0,0,Partial High School,Clerical,2,5-10 Miles,North America,40,50,no
53,Kaylee,E,Hall,S,F,0,0,Partial High School,Clerical,2,1-2 Miles,North America,40,50,no
12,Ebony,A,Madan,M,F,4,0,High School,Skilled Manual,2,5-10 Miles,Pacific,68,80,no
12,Lisa,A,Gao,M,F,4,0,High School,Skilled Manual,2,1-2 Miles,Pacific,69,80,no
612,Francisco,A,Rana,S,M,0,0,Partial College,Skilled Manual,1,1-2 Miles,North America,40,50,no
641,Lauren,M,Foster,M,F,0,0,Partial College,Skilled Manual,2,5-10 Miles,North America,40,50,no
307,Nicolas,J,Yuan,S,M,0,0,Partial College,Skilled Manual,2,5-10 Miles,North America,40,50,no
66,Allison,A,Allen,M,F,0,0,Partial College,Skilled Manual,2,1-2 Miles,North America,41,50,no
385,Alex,A,Wright,S,M,0,0,Partial College,Skilled Manual,2,1-2 Miles,North America,40,50,no
355,Sydney,A,Barnes,M,F,0,0,Partial College,Skilled Manual,2,5-10 Miles,North America,41,50,no
326,Sydney,A,Russell,S,F,0,0,Partial College,Skilled Manual,2,1-2 Miles,North America,41,50,no
30,Alan,A,Lu,M,M,2,1,Partial High School,Clerical,2,1-2 Miles,Pacific,67,80,no
35,Warren,A,Ma,S,M,2,1,Partial High School,Clerical,2,5-10 Miles,Pacific,67,80,no
29,Roger,F,Lu,M,M,3,0,Partial College,Clerical,2,1-2 Miles,Pacific,66,80,yes
37,Wayne,A,Pal,M,M,2,1,Partial High School,Clerical,2,1-2 Miles,Pacific,66,80,no
28,Ruben,I,Patel,M,M,3,0,High School,Skilled Manual,2,1-2 Miles,Pacific,66,80,yes
7,Edwin,A,Lin,M,M,3,0,High School,Skilled Manual,2,5-10 Miles,Pacific,66,80,yes
299,Ross,A,Serrano,S,M,0,0,Partial High School,Clerical,2,5-10 Miles,North America,37,50,no
310,Christopher,C,Jackson,S,M,0,0,Partial High School,Clerical,2,1-2 Miles,North America,36,50,yes
337,Andrea,A,Peterson,M,F,0,0,Partial College,Skilled Manual,2,5-10 Miles,North America,37,50,yes
14,Rosa,L,Liang,M,F,3,0,High School,Skilled Manual,2,5-10 Miles,Pacific,65,65,yes
23,Tasha,A,Jai,M,F,3,0,High School,Skilled Manual,2,1-2 Miles,Pacific,65,65,yes
38,Hector,E,Vazquez,S,M,2,0,Partial College,Skilled Manual,2,1-2 Miles,Pacific,63,65,yes
23,Ricky,A,Gutierrez,M,M,2,0,Partial College,Skilled Manual,2,5-10 Miles,Pacific,63,65,yes
631,Brianna,M,Davis,M,F,0,0,High School,Skilled Manual,2,5-10 Miles,North America,41,50,no
307,Alisha,A,Cai,S,F,0,0,High School,Skilled Manual,2,1-2 Miles,North America,42,50,yes
314,Judith,A,Murphy,M,F,0,0,High School,Skilled Manual,2,5-10 Miles,North America,42,50,no
338,Jonathan,C,Thomas,M,M,0,0,Partial College,Skilled Manual,2,1-2 Miles,North America,42,50,no
343,Isabella,A,Jones,M,F,0,0,Partial College,Skilled Manual,2,5-10 Miles,North America,42,50,no
542,Emily,A,Foster,S,F,0,0,Partial College,Skilled Manual,2,5-10 Miles,North America,44,50,no
338,Brianna,J,White,S,F,0,0,Partial College,Professional,2,0-1 Miles,North America,43,50,yes
52,Alexis,A,Washington,M,F,0,0,Partial College,Professional,2,1-2 Miles,North America,41,50,no
38,Derek,R,Shan,S,M,2,0,High School,Skilled Manual,2,1-2 Miles,Pacific,62,65,yes
34,Tony,P,Kumar,S,M,2,0,High School,Skilled Manual,2,5-10 Miles,Pacific,62,65,yes
27,Christy,A,Liu,M,F,2,0,High School,Skilled Manual,2,5-10 Miles,Pacific,62,65,yes
4,Olivia,D,Ramirez,M,F,2,0,High School,Skilled Manual,2,5-10 Miles,Pacific,62,65,yes
34,Robin,A,Carlson,M,F,2,0,High School,Skilled Manual,2,5-10 Miles,Pacific,61,65,yes
32,Alex,C,Hill,S,M,2,0,High School,Skilled Manual,2,5-10 Miles,Pacific,61,65,yes
20,Kristen,C,Hu,S,F,2,0,High School,Skilled Manual,2,1-2 Miles,Pacific,61,65,yes
8,Gloria,L,Munoz,M,F,2,0,High School,Skilled Manual,2,5-10 Miles,Pacific,61,65,yes
11,Amy,A,Wu,S,F,2,0,High School,Skilled Manual,2,1-2 Miles,Pacific,60,65,yes
20,Warren,A,Zhou,S,M,2,0,High School,Skilled Manual,2,5-10 Miles,Pacific,61,65,yes
11,Cristina,R,Nara,S,F,2,0,High School,Professional,2,1-2 Miles,Pacific,60,65,yes
8,Tina,K,Smith,S,F,2,0,High School,Professional,2,5-10 Miles,Pacific,60,65,yes
28,Danny,K,Ortega,S,M,2,0,High School,Professional,2,5-10 Miles,Pacific,59,65,yes
40,Casey,A,Navarro,M,M,1,1,Bachelors,Management,3,0-1 Miles,Pacific,59,65,yes
4,Marshall,M,Xie,S,M,5,1,Bachelors,Management,0,2-5 Miles,Pacific,58,65,no
36,Clarence,A,Liu,S,M,0,0,Graduate Degree,Management,3,0-1 Miles,Pacific,58,65,yes
12,Bianca,A,Ma,M,F,4,1,Bachelors,Management,0,2-5 Miles,Pacific,58,65,no
385,Austin,L,Taylor,S,M,0,0,Bachelors,Management,1,2-5 Miles,North America,44,50,no
339,Lauren,E,White,S,F,0,0,Bachelors,Management,1,2-5 Miles,North America,44,50,no
54,John,A,Lee,S,M,0,0,High School,Professional,2,5-10 Miles,North America,42,50,no
56,Sara,A,James,S,F,0,0,High School,Professional,2,1-2 Miles,North America,43,50,yes
611,Jermaine,E,Mehta,S,M,0,0,Partial High School,Skilled Manual,2,1-2 Miles,North America,42,50,yes
539,Cameron,C,Foster,S,M,0,0,Partial College,Professional,2,5-10 Miles,North America,43,50,no
301,Mariah,S,Butler,S,F,0,0,Partial College,Professional,2,5-10 Miles,North America,43,50,no
302,Nancy,U,Perez,S,F,0,0,Partial College,Professional,2,5-10 Miles,North America,43,50,no
15,Shannon,A,Zhao,M,F,1,2,Bachelors,Management,1,2-5 Miles,Pacific,58,65,no
326,Brooke,A,Kelly,M,F,0,1,Graduate Degree,Management,3,0-1 Miles,North America,51,65,yes
335,Eric,A,Sharma,M,M,0,1,Graduate Degree,Management,3,1-2 Miles,North America,50,50,no
369,Oscar,A,Long,S,M,2,0,High School,Professional,2,5-10 Miles,North America,59,65,no
552,Evan,A,Allen,M,M,2,0,High School,Professional,2,5-10 Miles,North America,59,65,no
312,Sydney,K,Morgan,S,F,2,1,Partial College,Professional,0,5-10 Miles,North America,60,65,yes
618,Rebecca,H,Perez,M,F,2,1,Bachelors,Management,0,0-1 Miles,North America,60,65,yes
302,Blake,T,Washington,M,M,2,1,Bachelors,Management,1,2-5 Miles,North America,60,65,yes
638,Christian,A,Thompson,M,M,2,1,Bachelors,Management,1,2-5 Miles,North America,60,65,yes
536,Lucas,A,Brown,M,M,2,0,Partial College,Professional,1,5-10 Miles,North America,59,65,no
51,Morgan,A,Flores,S,F,2,0,High School,Professional,2,5-10 Miles,North America,61,65,no
326,Brianna,R,Anderson,M,F,2,0,High School,Professional,2,5-10 Miles,North America,61,65,no
343,Andrew,A,Brown,M,M,2,0,High School,Professional,2,5-10 Miles,North America,61,65,no
336,Alexandra,A,Coleman,M,F,2,0,High School,Professional,2,1-2 Miles,North America,61,65,yes
300,Tabitha,E,Vazquez,M,F,3,0,Partial College,Professional,2,5-10 Miles,North America,61,65,yes
51,Carlos,A,Adams,M,M,4,4,Partial College,Professional,3,2-5 Miles,North America,52,65,no
60,Abigail,A,Foster,M,F,4,4,Partial College,Professional,3,2-5 Miles,North America,51,65,no
609,Jordan,A,Perry,S,M,5,5,Partial College,Professional,3,2-5 Miles,North America,52,65,yes
311,Gilbert,I,Ferrier,M,M,2,2,Bachelors,Management,0,2-5 Miles,North America,52,65,no
41,Clarence,R,Zhao,S,M,4,3,Bachelors,Management,0,2-5 Miles,North America,53,65,no
53,Justin,P,Smith,M,M,4,3,Bachelors,Management,0,0-1 Miles,North America,53,65,no
62,Madison,H,Wilson,M,F,4,3,Bachelors,Management,0,2-5 Miles,North America,53,65,no
62,Lucas,C,Mitchell,S,M,3,2,Graduate Degree,Professional,0,0-1 Miles,North America,54,65,yes
51,Gabrielle,A,Long,S,F,1,0,Bachelors,Professional,1,2-5 Miles,North America,54,65,yes
358,Charles,A,Green,M,M,1,0,Partial College,Skilled Manual,1,0-1 Miles,North America,55,65,yes
307,Sheila,S,Hernandez,M,F,4,3,High School,Skilled Manual,3,5-10 Miles,North America,55,65,no
539,Michelle,N,Kelly,M,F,4,0,Bachelors,Management,2,10+ Miles,North America,75,80,no
612,Johnny,A,Sharma,M,M,4,0,Bachelors,Management,2,10+ Miles,North America,75,80,no
545,Jordan,L,Allen,M,F,3,0,Graduate Degree,Management,2,10+ Miles,North America,75,80,no
51,Kevin,A,Jai,M,M,3,0,Graduate Degree,Management,2,1-2 Miles,North America,75,80,no
299,Philip,B,Jimenez,M,M,5,0,Bachelors,Management,2,10+ Miles,North America,75,80,yes
552,Jared,A,Ramirez,M,M,5,0,Bachelors,Management,2,10+ Miles,North America,74,80,yes
41,Carly,A,Yuan,M,F,3,0,Graduate Degree,Management,2,1-2 Miles,North America,74,80,no
329,Jessica,A,James,M,F,4,0,Graduate Degree,Management,2,10+ Miles,North America,74,80,no
316,Alexandria,L,Jenkins,M,F,5,0,Bachelors,Management,2,1-2 Miles,North America,73,80,yes
611,Katherine,S,Phillips,M,F,5,0,Bachelors,Management,2,10+ Miles,North America,74,80,yes
326,Connor,G,Kumar,S,M,5,0,Bachelors,Management,2,10+ Miles,North America,74,80,yes
59,Emma,A,Murphy,M,F,5,0,Bachelors,Management,2,1-2 Miles,North America,74,80,yes
648,Fernando,P,Hernandez,M,M,5,0,Bachelors,Management,2,10+ Miles,North America,74,80,yes
548,Seth,J,Patterson,M,M,5,0,Bachelors,Management,2,10+ Miles,North America,73,80,no
49,Brendan,L,Anand,S,M,5,0,Bachelors,Management,2,10+ Miles,North America,74,80,no
611,Bryant,C,Malhotra,M,M,5,0,Bachelors,Management,2,5-10 Miles,North America,74,80,no
298,Jorge,J,Wu,M,M,4,0,High School,Professional,2,10+ Miles,North America,73,80,yes
338,Jeremiah,C,Hill,M,M,4,0,High School,Professional,2,1-2 Miles,North America,73,80,no
301,Louis,M,Pal,S,M,4,0,Bachelors,Management,2,10+ Miles,North America,72,80,no
626,Eric,A,Carter,S,M,5,0,Bachelors,Management,2,10+ Miles,North America,71,80,no
305,Ricky,E,Ramos,M,M,5,0,Bachelors,Management,3,2-5 Miles,North America,71,80,no
347,Katherine,E,Hall,S,F,5,0,Bachelors,Management,3,10+ Miles,North America,70,80,yes
60,John,A,Smith,M,M,5,0,Bachelors,Management,3,2-5 Miles,North America,71,80,yes
301,Tammy,K,Madan,M,F,4,0,Bachelors,Management,2,2-5 Miles,North America,71,80,no
368,Megan,M,Rogers,S,F,4,0,Bachelors,Management,2,10+ Miles,North America,71,80,no
548,Jenna,G,Collins,M,F,4,0,Bachelors,Management,2,10+ Miles,North America,70,80,no
302,Lisa,C,Zhao,M,F,4,0,Bachelors,Management,2,10+ Miles,North America,71,80,no
607,Sara,A,Young,S,F,2,1,Partial College,Professional,1,10+ Miles,North America,69,80,no
542,Caroline,A,Perry,M,F,2,1,Partial College,Professional,1,2-5 Miles,North America,70,80,no
63,Emily,P,Harris,M,F,2,1,High School,Professional,2,2-5 Miles,North America,69,80,no
612,Paige,A,Powell,M,F,2,1,Partial College,Professional,1,10+ Miles,North America,69,80,no
547,Isaiah,J,Brooks,M,M,2,1,Partial College,Professional,1,10+ Miles,North America,68,80,no
553,Hailey,D,Butler,M,F,2,1,Partial College,Professional,2,2-5 Miles,North America,69,80,yes
307,Martin,P,Patel,M,M,2,1,Partial College,Professional,2,10+ Miles,North America,69,80,no
307,Juan,J,Sanchez,M,M,2,1,Partial College,Professional,2,2-5 Miles,North America,68,80,yes
345,Kyle,L,Jenkins,S,M,2,1,Bachelors,Management,0,10+ Miles,North America,68,80,no
383,Carol,A,Brooks,M,F,4,1,Partial College,Professional,2,1-2 Miles,North America,69,80,yes
54,James,M,Martin,M,M,2,1,Partial High School,Skilled Manual,2,10+ Miles,North America,67,80,no
638,Bryce,A,Rivera,S,M,2,1,Partial College,Professional,2,10+ Miles,North America,68,80,no
49,Faith,A,Foster,M,F,2,1,Partial High School,Skilled Manual,2,2-5 Miles,North America,67,80,no
58,Dylan,A,Thomas,S,M,2,1,Partial High School,Skilled Manual,2,10+ Miles,North America,67,80,no
70,Sara,A,Rogers,M,F,2,1,Partial High School,Skilled Manual,3,10+ Miles,North America,67,80,yes
611,Patrick,A,James,M,M,2,1,Partial College,Professional,2,2-5 Miles,North America,67,80,yes
302,Nathan,K,Edwards,M,M,2,1,Partial College,Professional,1,2-5 Miles,North America,67,80,no
307,Steve,D,Zheng,M,M,2,1,Partial College,Professional,1,2-5 Miles,North America,67,80,no
331,Morgan,P,Jackson,M,F,4,2,Partial College,Professional,1,1-2 Miles,North America,67,80,no
335,Ian,S,Green,M,M,4,2,Partial College,Professional,1,1-2 Miles,North America,67,80,no
348,Emma,E,Bennett,M,F,4,2,Partial College,Professional,1,1-2 Miles,North America,67,80,no
369,Aidan,J,Long,M,M,3,1,Bachelors,Management,1,1-2 Miles,North America,67,80,no
374,Richard,L,Phillips,S,M,3,1,Bachelors,Management,1,5-10 Miles,North America,67,80,no
385,Kevin,A,Young,M,M,3,1,Bachelors,Management,2,5-10 Miles,North America,66,80,yes
66,James,A,Simmons,M,M,2,1,High School,Professional,2,2-5 Miles,North America,66,80,yes
609,Isaac,A,Turner,S,M,2,1,High School,Professional,2,10+ Miles,North America,66,80,no
623,Marcus,V,Butler,M,M,2,1,High School,Professional,2,10+ Miles,North America,66,80,no
553,Olivia,A,Walker,M,F,2,1,Partial College,Professional,1,2-5 Miles,North America,65,65,no
325,Carson,A,Washington,S,M,2,1,Partial College,Professional,2,10+ Miles,North America,66,80,no
316,Catherine,A,Sanders,S,F,2,1,Partial High School,Skilled Manual,2,2-5 Miles,North America,65,65,yes
312,Lee,A,Alvarez,S,M,2,1,Partial High School,Skilled Manual,2,10+ Miles,North America,65,65,no
616,Jennifer,L,Morgan,M,F,2,1,High School,Professional,2,2-5 Miles,North America,64,65,yes
358,Richard,A,Campbell,M,M,2,1,High School,Professional,2,2-5 Miles,North America,65,65,yes
627,Evan,E,Baker,S,M,2,1,High School,Professional,2,10+ Miles,North America,65,65,no
609,Elijah,M,Sharma,S,M,2,1,High School,Professional,2,10+ Miles,North America,65,65,no
301,Ricky,J,Jimenez,M,M,2,1,High School,Professional,2,10+ Miles,North America,65,65,no
546,Kaitlyn,A,Thomas,M,F,2,1,High School,Professional,2,10+ Miles,North America,65,65,no
361,Gabriella,O,Nelson,S,F,4,3,Partial College,Professional,1,10+ Miles,North America,64,65,yes
177,Desiree,A,Serrano,S,F,2,3,Bachelors,Management,0,0-1 Miles,Europe,59,65,no
223,Marcus,L,Richardson,M,M,2,4,Partial College,Professional,3,5-10 Miles,Europe,60,65,yes
155,Zoe,A,Richardson,M,F,2,4,High School,Professional,0,5-10 Miles,Europe,60,65,no
178,Ronald,A,Sara,M,M,3,4,Partial College,Professional,3,5-10 Miles,Europe,59,65,yes
208,Johnny,A,Pal,M,M,2,3,Partial College,Professional,0,5-10 Miles,Europe,61,65,yes
184,Marcus,N,Nelson,S,M,2,3,High School,Professional,0,5-10 Miles,Europe,60,65,yes
121,Jasmine,A,Gray,M,F,3,4,High School,Professional,0,5-10 Miles,Europe,61,65,yes
275,Chelsea,J,Fernandez,S,F,3,3,Partial College,Professional,0,0-1 Miles,Europe,60,65,no
277,Armando,E,Muñoz,M,M,3,3,High School,Professional,0,0-1 Miles,Europe,61,65,no
222,Bruce,L,Diaz,M,M,2,3,High School,Professional,0,10+ Miles,Europe,61,65,no
200,Pamela,J,Prasad,S,F,2,3,High School,Professional,0,10+ Miles,Europe,62,65,no
143,Geoffrey,M,Chandra,M,M,3,4,Partial College,Professional,0,10+ Miles,Europe,62,65,no
162,Orlando,A,Rubio,M,M,3,4,Partial College,Professional,3,5-10 Miles,Europe,62,65,yes
250,Valerie,A,Chen,S,F,3,4,Partial College,Professional,3,0-1 Miles,Europe,62,65,yes
261,Tara,A,Xie,M,F,2,4,High School,Professional,3,0-1 Miles,Europe,62,65,yes
220,Jennifer,M,Perez,M,F,5,1,High School,Professional,2,2-5 Miles,Europe,73,80,no
188,Willie,A,Ma,M,M,5,0,Bachelors,Management,2,2-5 Miles,Europe,73,80,no
149,Claudia,A,McDonald,M,F,2,3,Graduate Degree,Management,0,2-5 Miles,Europe,73,80,no
273,Katie,C,Xie,M,F,3,4,Graduate Degree,Management,2,0-1 Miles,Europe,72,80,yes
275,Jenny,A,Chander,M,F,3,4,Bachelors,Management,3,0-1 Miles,Europe,73,80,yes
277,Joy,A,Alonso,M,F,4,4,Bachelors,Management,3,0-1 Miles,Europe,73,80,yes
265,Rebekah,J,Johnsen,M,F,3,4,Graduate Degree,Management,0,0-1 Miles,Europe,72,80,no
194,Meredith,S,Sanchez,S,F,5,0,Partial College,Professional,2,10+ Miles,Europe,71,80,no
150,Cara,L,Cai,S,F,3,4,Bachelors,Management,0,10+ Miles,Europe,71,80,no
215,Nancy,R,Gonzalez,S,F,4,2,High School,Professional,1,10+ Miles,Europe,62,65,yes
202,Joe,A,Prasad,M,M,3,4,High School,Professional,3,10+ Miles,Europe,62,65,no
121,Douglas,A,Perez,M,M,2,5,Partial High School,Professional,2,5-10 Miles,Europe,63,65,yes
133,Madison,A,Jenkins,M,F,3,4,Partial College,Professional,0,0-1 Miles,Europe,62,65,no
236,Alexandria,A,Diaz,M,F,3,4,Partial College,Professional,0,5-10 Miles,Europe,63,65,no
270,Ruben,A,Fernandez,M,M,5,4,High School,Professional,0,0-1 Miles,Europe,63,65,no
273,Jaime,C,Sanz,M,F,0,4,High School,Professional,0,0-1 Miles,Europe,63,65,no
211,Dale,A,Chander,M,M,3,4,Bachelors,Management,3,10+ Miles,Europe,64,65,no
149,Tony,C,Tang,M,M,2,5,Partial College,Professional,2,10+ Miles,Europe,64,65,yes
135,Darryl,A,Xu,M,M,2,5,Bachelors,Management,2,10+ Miles,Europe,63,65,yes
203,Javier,E,Sanz,S,M,4,1,Partial College,Professional,2,10+ Miles,Europe,65,65,no
235,Nichole,A,Deng,M,F,4,5,Partial College,Professional,3,10+ Miles,Europe,65,65,no
165,Neil,A,Blanco,M,M,5,2,High School,Professional,2,10+ Miles,Europe,66,80,no
173,Clinton,A,Navarro,M,M,3,4,Partial College,Professional,0,10+ Miles,Europe,65,65,no
155,Corey,A,Luo,M,M,3,4,Partial College,Management,0,10+ Miles,Europe,67,80,no
133,Jimmy,A,Gomez,S,M,3,4,Partial College,Management,0,10+ Miles,Europe,66,80,no
253,Chelsea,P,Patel,M,F,4,5,Bachelors,Management,3,10+ Miles,Europe,67,80,no
269,Alvin,A,Wang,M,M,2,5,Partial College,Management,3,10+ Miles,Europe,67,80,no
254,Rosa,C,Ye,M,F,3,5,Partial College,Management,0,10+ Miles,Europe,68,80,yes
256,Cedric,R,Liang,S,M,3,5,High School,Management,0,0-1 Miles,Europe,68,80,yes
264,Armando,A,Navarro,S,M,5,5,Partial College,Management,0,0-1 Miles,Europe,68,80,yes
193,Walter,A,Carlson,M,M,4,1,High School,Management,3,5-10 Miles,Europe,69,80,yes
156,Jonathon,P,Suarez,M,M,4,1,Partial High School,Skilled Manual,0,5-10 Miles,Europe,69,80,yes
225,Phillip,P,Garcia,M,M,5,1,Partial High School,Skilled Manual,0,5-10 Miles,Europe,70,80,yes
243,Tamara,J,Raje,S,F,5,5,High School,Management,0,10+ Miles,Europe,70,80,no
39,Darryl,A,Liu,S,M,0,0,Bachelors,Professional,2,5-10 Miles,Pacific,42,50,yes
35,Lacey,A,Hu,S,F,0,0,Bachelors,Professional,2,10+ Miles,Pacific,41,50,yes
11,Niñia,L,Anand,M,F,0,0,Bachelors,Professional,2,10+ Miles,Pacific,40,50,yes
30,Ronnie,A,Lu,M,M,0,0,Bachelors,Professional,2,10+ Miles,Pacific,41,50,yes
24,Roy,J,Moreno,S,M,0,0,Bachelors,Professional,2,10+ Miles,Pacific,41,50,yes
38,Adrienne,A,Martin,S,F,0,0,Bachelors,Professional,2,10+ Miles,Pacific,42,50,no
37,Darrell,A,Lal,S,M,0,0,Bachelors,Professional,3,10+ Miles,Pacific,43,50,no
34,Jose,A,Carlson,M,M,0,0,Bachelors,Professional,3,10+ Miles,Pacific,43,50,no
